	Year	Month	Day	Hour	Minute	Aspen	Aspen-Conifer	Conifer1	Conifer2	Conifer3	Aspen	Aspen-Conifer	Conifer1	Conifer2	Conifer3
	2019	8	3	14	15	0.255028598	0.077787321	0.073446823	0.23407447	0.024379504	0	0	0	0	0
	2019	8	3	15	15	0.229082816	0.061774732	0.064619843	0.194766165	0.019273365	0	0	0	0	0
	2019	8	3	16	15	0.244470541	0.065715451	0.064909304	0.198781046	0.020961741	0	0	0	0	0
	2019	8	3	17	15	0.171340761	0.043235018	0.0494741	0.148086529	0.014589691	0	0	0	0	0
	2019	8	3	18	15	0.146557963	0.039783892	0.043723891	0.129128094	0.014917161	0	0	0	0	0
	2019	8	3	19	15	0.117244605	0.029291662	0.035341595	0.102936957	0.01214762	0	0	0	0	0
	2019	8	3	20	15	0.084829834	0.017112985	0.021537523	0.058655991	0.007027771	0	0	0	0	0
	2019	8	3	21	15	0.066283107	0.011893894	0.014945003	0.035982349	0.004490076	0	0	0	0	0
	2019	8	3	22	15	0.05724001	0.00985956	0.012378554	0.027466655	0.00350793	0	0	0	0	0
	2019	8	3	23	15	0.049659719	0.008502057	0.010936222	0.022992996	0.00310355	0	0	0	0	0
8/4/19	2019	8	4	0	15	0.046112125	0.007310865	0.010136728	0.020214889	0.002764999	2.877997843	0.647259754	0.672350778	1.762860885	0.203029796
	2019	8	4	1	15	0.043557378	0.0067864	0.00956915	0.016862126	0.002562408	0	0	0	0	0
	2019	8	4	2	15	0.042166462	0.006314264	0.009636725	0.016088059	0.002517675	0	0	0	0	0
	2019	8	4	3	15	0.041109139	0.006091988	0.009476089	0.014225246	0.002324211	0	0	0	0	0
	2019	8	4	4	15	0.040770349	0.005957268	0.009445667	0.012915437	0.002518494	0	0	0	0	0
	2019	8	4	5	15	0.040651143	0.005680117	0.009862833	0.012799076	0.002448507	0	0	0	0	0
	2019	8	4	6	15	0.041499658	0.005739225	0.010105095	0.05440791	0.002407938	0	0	0	0	0
	2019	8	4	7	15	0.08159662	0.014686752	0.025091179	0.063575921	0.005442768	0	0	0	0	0
	2019	8	4	8	15	0.169549037	0.032483718	0.042751577	0.100590821	0.010853386	0	0	0	0	0
	2019	8	4	9	15	0.249878637	0.052232874	0.060165071	0.152408686	0.014981142	0	0	0	0	0
	2019	8	4	10	15	0.317073552	0.076259223	0.075700677	0.190227376	0.021047178	0	0	0	0	0
	2019	8	4	11	15	0.33349584	0.085949987	0.079260952	0.224994375	0.025029599	0	0	0	0	0
	2019	8	4	12	15	0.322507176	0.0827335	0.080391473	0.243116568	0.028534305	0	0	0	0	0
	2019	8	4	13	15	0.253961946	0.07750476	0.076067559	0.247711473	0.028678518	0	0	0	0	0
	2019	8	4	14	15	0.196460329	0.063998586	0.06465267	0.204299904	0.022373669	0	0	0	0	0
	2019	8	4	15	15	0.135075512	0.031819748	0.0279948	0.072423075	0.00717068	0	0	0	0	0
	2019	8	4	16	15	0.105455009	0.020004098	0.014896383	0.024219165	0.004192763	0	0	0	0	0
	2019	8	4	17	15	0.092475162	0.018499311	0.012416768	0.019422986	0.003704483	0	0	0	0	0
	2019	8	4	18	15	0.070101299	0.012491238	0.010083127	0.017648942	0.003064817	0	0	0	0	0
	2019	8	4	19	15	0.060143051	0.009258871	0.008279143	0.017970986	0.002587222	0	0	0	0	0
	2019	8	4	20	15	0.054932633	0.007822515	0.007201202	0.018906659	0.002164849	0	0	0	0	0
	2019	8	4	21	15	0.050123589	0.006600893	0.006977473	0.00719187	0.001984848	0	0	0	0	0
	2019	8	4	22	15	0.046388086	0.005874345	0.006278607	0.006267575	0.0018401	0	0	0	0	0
	2019	8	4	23	15	0.042914111	0.005159208	0.00590983	0.00437176	0.001835237	0	0	0	0	0
8/5/19	2019	8	5	0	15	0.040677223	0.004445383	0.005677969	0.003589193	0.001767651	3.624057145	0.882931199	0.84995545	2.171797313	0.294328496
	2019	8	5	1	15	0.039813051	0.004206488	0.005417041	0.002933733	0.00162124	0	0	0	0	0
	2019	8	5	2	15	0.03654078	0.003945253	0.005173373	0.002412536	0.001712468	0	0	0	0	0
	2019	8	5	3	15	0.035308977	0.003479062	0.004676545	0.000983477	0.001522266	0	0	0	0	0
	2019	8	5	4	15	0.035421551	0.003638678	0.00497822	0.000736977	0.001933495	0	0	0	0	0
	2019	8	5	5	15	0.033101673	0.003614599	0.00703145	0.000441329	0.002289738	0	0	0	0	0
	2019	8	5	6	15	0.033020778	0.003837826	0.009566625	0.044950085	0.002153016	0	0	0	0	0
	2019	8	5	7	15	0.065293338	0.011234231	0.015398597	0.058782835	0.003456256	0	0	0	0	0
	2019	8	5	8	15	0.177277909	0.024012781	0.032773799	0.081570015	0.007935409	0	0	0	0	0
	2019	8	5	9	15	0.261121901	0.044573762	0.053005082	0.121582849	0.014561768	0	0	0	0	0
	2019	8	5	10	15	0.304151445	0.071093627	0.069378745	0.169974588	0.021006928	0	0	0	0	0
	2019	8	5	11	15	0.336275056	0.089665107	0.078546532	0.205612185	0.025949821	0	0	0	0	0
	2019	8	5	12	15	0.344857545	0.09524534	0.081569995	0.233688849	0.027447823	0	0	0	0	0
	2019	8	5	13	15	0.308943104	0.092742079	0.076523468	0.222663367	0.026353801	0	0	0	0	0
	2019	8	5	14	15	0.257059445	0.081621898	0.070836182	0.185730353	0.025014877	0	0	0	0	0
	2019	8	5	15	15	0.225576844	0.079351214	0.069887943	0.172717858	0.025875385	0	0	0	0	0
	2019	8	5	16	15	0.219960234	0.077270991	0.065268253	0.172729371	0.025041803	0	0	0	0	0
	2019	8	5	17	15	0.203615483	0.064355666	0.056702632	0.153334678	0.023507041	0	0	0	0	0
	2019	8	5	18	15	0.207161844	0.044651993	0.043024192	0.116086644	0.020934527	0	0	0	0	0
	2019	8	5	19	15	0.15543552	0.029025371	0.034085138	0.082024365	0.015245636	0	0	0	0	0
	2019	8	5	20	15	0.099740055	0.018735776	0.024466004	0.05602497	0.007749062	0	0	0	0	0
	2019	8	5	21	15	0.07778944	0.012999554	0.014360622	0.035126145	0.004688359	0	0	0	0	0
	2019	8	5	22	15	0.065956469	0.010387548	0.011223401	0.025613801	0.003403068	0	0	0	0	0
	2019	8	5	23	15	0.05995748	0.008796972	0.010383642	0.02248711	0.003157058	0	0	0	0	0
8/6/19	2019	8	6	0	15	0.054016586	0.007862029	0.01204147	0.020026068	0.002810939	3.681382003	0.957770482	1.019006765	2.051206663	0.319791054
	2019	8	6	1	15	0.049483335	0.007273888	0.014055547	0.01851987	0.002689313	0	0	0	0	0
	2019	8	6	2	15	0.047157982	0.006877009	0.016219974	0.016639058	0.002590254	0	0	0	0	0
	2019	8	6	3	15	0.044265067	0.006507268	0.018575171	0.015613554	0.002594762	0	0	0	0	0
	2019	8	6	4	15	0.043561705	0.006348649	0.020740516	0.01377492	0.002676375	0	0	0	0	0
	2019	8	6	5	15	0.04222451	0.006277958	0.023483877	0.013309831	0.002685367	0	0	0	0	0
	2019	8	6	6	15	0.04360158	0.006473286	0.027230843	0.039478133	0.002967522	0	0	0	0	0
	2019	8	6	7	15	0.092452347	0.020370872	0.045345821	0.047741544	0.007132956	0	0	0	0	0
	2019	8	6	8	15	0.218400927	0.043271634	0.060485448	0.076824382	0.014449621	0	0	0	0	0
	2019	8	6	9	15	0.297879512	0.07148615	0.072236642	0.122557696	0.019647402	0	0	0	0	0
	2019	8	6	10	15	0.336847094	0.085380564	0.078520629	0.152475997	0.023818731	0	0	0	0	0
	2019	8	6	11	15	0.340635228	0.093240027	0.082110047	0.178513028	0.028058353	0	0	0	0	0
	2019	8	6	12	15	0.332968487	0.092747769	0.081181479	0.190505534	0.028031742	0	0	0	0	0
	2019	8	6	13	15	0.287746735	0.084939506	0.077747348	0.19116358	0.028259426	0	0	0	0	0
	2019	8	6	14	15	0.223853564	0.072972081	0.070455146	0.171912708	0.027039296	0	0	0	0	0
	2019	8	6	15	15	0.227945666	0.080703974	0.068832568	0.159860232	0.026151824	0	0	0	0	0
	2019	8	6	16	15	0.217612901	0.075215632	0.063006621	0.161944426	0.025814218	0	0	0	0	0
	2019	8	6	17	15	0.194716519	0.064070416	0.05266906	0.133404066	0.023298534	0	0	0	0	0
	2019	8	6	18	15	0.175773495	0.043778397	0.042559285	0.102508204	0.019125942	0	0	0	0	0
	2019	8	6	19	15	0.131436911	0.031065222	0.034263579	0.080606159	0.013001835	0	0	0	0	0
	2019	8	6	20	15	0.08935315	0.018545906	0.021313073	0.057205987	0.006254218	0	0	0	0	0
	2019	8	6	21	15	0.071062192	0.012987485	0.014032644	0.034466058	0.00418074	0	0	0	0	0
	2019	8	6	22	15	0.063176232	0.010278583	0.011378815	0.028348813	0.00347778	0	0	0	0	0
	2019	8	6	23	15	0.055210278	0.009096177	0.010521162	0.023806815	0.003033904	0	0	0	0	0
8/7/19	2019	8	7	0	15	0.049823744	0.008093745	0.010126218	0.022011879	0.002867012	2.91125014	0.750591205	0.863705169	1.724971729	0.271734165
	2019	8	7	1	15	0.045697203	0.007129525	0.00983464	0.020103773	0.00273018	0	0	0	0	0
	2019	8	7	2	15	0.04353482	0.006687958	0.010046884	0.018453906	0.002580951	0	0	0	0	0
	2019	8	7	3	15	0.041475046	0.006152356	0.011169913	0.016795701	0.002626029	0	0	0	0	0
	2019	8	7	4	15	0.039608959	0.00591408	0.015051387	0.016088662	0.002407362	0	0	0	0	0
	2019	8	7	5	15	0.038974312	0.005812583	0.018638303	0.014638691	0.002599984	0	0	0	0	0
	2019	8	7	6	15	0.037941523	0.005726557	0.022858971	0.045599195	0.002846059	0	0	0	0	0
	2019	8	7	7	15	0.096865458	0.019436273	0.042663318	0.058355069	0.007586476	0	0	0	0	0
	2019	8	7	8	15	0.201742952	0.041700621	0.059178903	0.092211778	0.015804396	0	0	0	0	0
	2019	8	7	9	15	0.231106478	0.055385305	0.067118163	0.130492153	0.021658465	0	0	0	0	0
	2019	8	7	10	15	0.257115506	0.06991448	0.072117638	0.154648437	0.025811363	0	0	0	0	0
	2019	8	7	11	15	0.28576546	0.081511258	0.079445476	0.179310475	0.031109749	0	0	0	0	0
	2019	8	7	12	15	0.295811169	0.08588258	0.081051242	0.177476971	0.029596341	0	0	0	0	0
	2019	8	7	13	15	0.287952824	0.09041042	0.080582647	0.181608847	0.031222223	0	0	0	0	0
	2019	8	7	14	15	0.238850316	0.080918019	0.074451065	0.168548369	0.027710209	0	0	0	0	0
	2019	8	7	15	15	0.204986837	0.05992933	0.062130319	0.134203593	0.020274684	0	0	0	0	0
	2019	8	7	16	15	0.15489086	0.044304248	0.050128023	0.102552992	0.01540116	0	0	0	0	0
	2019	8	7	17	15	0.095965473	0.025048142	0.032678127	0.062245998	0.008538175	0	0	0	0	0
	2019	8	7	18	15	0.065905778	0.014006998	0.015357061	0.031298478	0.003986484	0	0	0	0	0
	2019	8	7	19	15	0.05447974	0.01107314	0.013180262	0.025581078	0.003776088	0	0	0	0	0
	2019	8	7	20	15	0.041868088	0.008191406	0.010949807	0.021552335	0.00314652	0	0	0	0	0
	2019	8	7	21	15	0.036091225	0.006441877	0.009110199	0.020267977	0.002700992	0	0	0	0	0
	2019	8	7	22	15	0.034032344	0.005882736	0.008415726	0.016399263	0.00248068	0	0	0	0	0
	2019	8	7	23	15	0.030764025	0.005037568	0.007420877	0.014526109	0.002272583	0	0	0	0	0
8/8/19	2019	8	8	0	15	0.028985292	0.004564186	0.006854702	0.012352263	0.002165077	2.530185404	0.719635162	0.775445139	1.606549119	0.26657412
	2019	8	8	1	15	0.028798758	0.004415019	0.006538655	0.011213577	0.002271957	0	0	0	0	0
	2019	8	8	2	15	0.026850728	0.004033528	0.006360107	0.009755612	0.002242336	0	0	0	0	0
	2019	8	8	3	15	0.025893653	0.003715528	0.00648646	0.00862661	0.002135962	0	0	0	0	0
	2019	8	8	4	15	0.025736782	0.003430933	0.006314293	0.00743202	0.002084888	0	0	0	0	0
	2019	8	8	5	15	0.025433662	0.003252229	0.006492863	0.007105221	0.002072473	0	0	0	0	0
	2019	8	8	6	15	0.026523056	0.003403849	0.007028578	0.021719715	0.002179103	0	0	0	0	0
	2019	8	8	7	15	0.032216937	0.005299086	0.010153184	0.025140598	0.003061792	0	0	0	0	0
	2019	8	8	8	15	0.085882953	0.0179191	0.023277229	0.042017351	0.006829585	0	0	0	0	0
	2019	8	8	9	15	0.184619211	0.034664493	0.04358809	0.074939658	0.011224309	0	0	0	0	0
	2019	8	8	10	15	0.283006989	0.070207643	0.066755186	0.119530175	0.013981457	0	0	0	0	0
	2019	8	8	11	15	0.260759278	0.069096618	0.066808918	0.134317294	0.020580693	0	0	0	0	0
	2019	8	8	12	15	0.206153965	0.059001292	0.058450975	0.128923454	0.017546861	0	0	0	0	0
	2019	8	8	13	15	0.202868673	0.059821741	0.059875542	0.13112185	0.02270843	0	0	0	0	0
	2019	8	8	14	15	0.22176027	0.074645044	0.071013155	0.156631911	0.028375027	0	0	0	0	0
	2019	8	8	15	15	0.213161788	0.076989644	0.073538394	0.159293602	0.028241337	0	0	0	0	0
	2019	8	8	16	15	0.175423836	0.067292077	0.064874641	0.150956578	0.025607316	0	0	0	0	0
	2019	8	8	17	15	0.149752872	0.059590022	0.058146336	0.132939309	0.024776459	0	0	0	0	0
	2019	8	8	18	15	0.102290211	0.035438528	0.041947477	0.094208283	0.016870945	0	0	0	0	0
	2019	8	8	19	15	0.075881985	0.022842239	0.031825035	0.062393088	0.013207032	0	0	0	0	0
	2019	8	8	20	15	0.051148052	0.015186302	0.02379201	0.043173099	0.007783644	0	0	0	0	0
	2019	8	8	21	15	0.037387835	0.010340971	0.014668926	0.031605826	0.004509657	0	0	0	0	0
	2019	8	8	22	15	0.03136175	0.007894889	0.011085902	0.022908824	0.003278131	0	0	0	0	0
	2019	8	8	23	15	0.028286868	0.006590201	0.009568481	0.018243201	0.002839649	0	0	0	0	0
8/9/19	2019	8	9	0	15	0.025882076	0.005911479	0.009184717	0.016654339	0.002613181	2.554388438	0.753622928	0.829342204	1.607093385	0.27448699
	2019	8	9	1	15	0.026715085	0.005663688	0.009465461	0.015993878	0.002405378	0	0	0	0	0
	2019	8	9	2	15	0.025007048	0.00545948	0.009476821	0.014919055	0.002343875	0	0	0	0	0
	2019	8	9	3	15	0.024882985	0.005481944	0.010337631	0.013130815	0.002551667	0	0	0	0	0
	2019	8	9	4	15	0.026105992	0.005312313	0.010320892	0.010643428	0.002723152	0	0	0	0	0
	2019	8	9	5	15	0.02709394	0.005184453	0.010559056	0.010192999	0.002915611	0	0	0	0	0
	2019	8	9	6	15	0.026950109	0.005447606	0.011406031	0.024762597	0.002980679	0	0	0	0	0
	2019	8	9	7	15	0.054028735	0.011635211	0.023810493	0.027972431	0.005259725	0	0	0	0	0
	2019	8	9	8	15	0.116580311	0.022776571	0.03684507	0.046707149	0.009595872	0	0	0	0	0
	2019	8	9	9	15	0.227686146	0.052899869	0.06236614	0.092105235	0.016332547	0	0	0	0	0
	2019	8	9	10	15	0.293016465	0.072873111	0.070584388	0.124564837	0.021336283	0	0	0	0	0
	2019	8	9	11	15	0.303292916	0.079026906	0.073754549	0.148048889	0.025680593	0	0	0	0	0
	2019	8	9	12	15	0.286013321	0.08299171	0.078151291	0.165220677	0.029006645	0	0	0	0	0
	2019	8	9	13	15	0.253462131	0.079992291	0.071816434	0.159948472	0.028123666	0	0	0	0	0
	2019	8	9	14	15	0.189122912	0.07473933	0.067115462	0.153059131	0.027426843	0	0	0	0	0
	2019	8	9	15	15	0.176732081	0.070540099	0.067175537	0.147453522	0.026418631	0	0	0	0	0
	2019	8	9	16	15	0.163640296	0.057805632	0.061390235	0.136730911	0.023180675	0	0	0	0	0
	2019	8	9	17	15	0.098147874	0.03740797	0.046688222	0.10048733	0.015715179	0	0	0	0	0
	2019	8	9	18	15	0.067701762	0.025185729	0.032981163	0.06387714	0.009555145	0	0	0	0	0
	2019	8	9	19	15	0.043662489	0.015717542	0.02237593	0.044060725	0.005973511	0	0	0	0	0
	2019	8	9	20	15	0.030935658	0.010644019	0.014844187	0.028898121	0.004067275	0	0	0	0	0
	2019	8	9	21	15	0.025369584	0.008067456	0.01098261	0.024632042	0.003165319	0	0	0	0	0
	2019	8	9	22	15	0.022016703	0.006784273	0.009152455	0.019952167	0.002710638	0	0	0	0	0
	2019	8	9	23	15	0.020341819	0.006074246	0.008557429	0.017077495	0.0024049	0	0	0	0	0
8/10/19	2019	8	10	0	15	0.01917131	0.005497577	0.008097677	0.015520049	0.002327978	2.113169244	0.687745619	0.763827907	1.66148793	0.288308941
	2019	8	10	1	15	0.019538476	0.00510773	0.007857413	0.014773349	0.002302936	0	0	0	0	0
	2019	8	10	2	15	0.0194669	0.004736079	0.007872378	0.013309971	0.002260567	0	0	0	0	0
	2019	8	10	3	15	0.020268572	0.00476239	0.007879761	0.013646031	0.002379168	0	0	0	0	0
	2019	8	10	4	15	0.020609582	0.004628769	0.008779098	0.013604318	0.002785648	0	0	0	0	0
	2019	8	10	5	15	0.02118651	0.004444385	0.009322257	0.014541873	0.002969865	0	0	0	0	0
	2019	8	10	6	15	0.018560964	0.003713786	0.007717245	0.025264823	0.002921703	0	0	0	0	0
	2019	8	10	7	15	0.021583345	0.0040722	0.009525533	0.029453473	0.003822293	0	0	0	0	0
	2019	8	10	8	15	0.03056622	0.007916804	0.01825461	0.049121568	0.007301369	0	0	0	0	0
	2019	8	10	9	15	0.069500259	0.016055256	0.030141354	0.082993771	0.011736399	0	0	0	0	0
	2019	8	10	10	15	0.188670652	0.048649564	0.056425796	0.12402725	0.02150507	0	0	0	0	0
	2019	8	10	11	15	0.276072527	0.07193415	0.070118921	0.141060408	0.026680252	0	0	0	0	0
	2019	8	10	12	15	0.255869992	0.078366725	0.074367912	0.156626009	0.029360854	0	0	0	0	0
	2019	8	10	13	15	0.191577422	0.063519085	0.065097116	0.140629377	0.024092874	0	0	0	0	0
	2019	8	10	14	15	0.172316493	0.065845353	0.065351208	0.139238248	0.02541023	0	0	0	0	0
	2019	8	10	15	15	0.188332478	0.070460323	0.0668499	0.14363717	0.026136431	0	0	0	0	0
	2019	8	10	16	15	0.148189303	0.059695711	0.057922402	0.126080254	0.022069721	0	0	0	0	0
	2019	8	10	17	15	0.121300382	0.05499666	0.054533524	0.12294363	0.022661354	0	0	0	0	0
	2019	8	10	18	15	0.103325396	0.038446232	0.042891659	0.096184096	0.017844517	0	0	0	0	0
	2019	8	10	19	15	0.091794033	0.027734241	0.035596839	0.072415503	0.013779571	0	0	0	0	0
	2019	8	10	20	15	0.04594244	0.017875395	0.023436138	0.047559229	0.007591543	0	0	0	0	0
	2019	8	10	21	15	0.028171995	0.011865289	0.014382975	0.032068951	0.004130664	0	0	0	0	0
	2019	8	10	22	15	0.022324878	0.00942442	0.0114795	0.025419177	0.003278687	0	0	0	0	0
	2019	8	10	23	15	0.018829115	0.007997495	0.009926691	0.021369402	0.002959247	0	0	0	0	0
8/11/19	2019	8	11	0	15	0.016635996	0.007060999	0.009214268	0.019222315	0.002701011	1.288538388	0.342706548	0.326116866	0.660896117	0.122852808
	2019	8	11	1	15	0.014881701	0.006189543	0.008703205	0.017159493	0.002383453	0	0	0	0	0
	2019	8	11	2	15	0.014807883	0.005559218	0.007788415	0.0145494	0.00213003	0	0	0	0	0
	2019	8	11	3	15	0.013716166	0.005149054	0.007640764	0.013426413	0.002072985	0	0	0	0	0
	2019	8	11	4	15	0.014367632	0.004804952	0.00732033	0.012488126	0.002084516	0	0	0	0	0
	2019	8	11	5	15	0.014504823	0.004396416	0.007118634	0.01170338	0.001976596	0	0	0	0	0
	2019	8	11	6	15	0.01443323	0.004138288	0.007198794	0.011608418	0.002100806	0	0	0	0	0
	2019	8	11	7	15	0.01645867	0.004768012	0.008852226	0.013405233	0.002146392	0	0	0	0	0
	2019	8	11	8	15	0.014913125	0.004804016	0.007676639	0.012292946	0.002007721	0	0	0	0	0
	2019	8	11	9	15	0.026011957	0.007796721	0.010493552	0.018298727	0.00333169	0	0	0	0	0
	2019	8	11	10	15	0.021353409	0.006425759	0.00850166	0.019306596	0.003358885	0	0	0	0	0
	2019	8	11	11	15	0.018116488	0.005070381	0.006356443	0.015607673	0.002092394	0	0	0	0	0
	2019	8	11	12	15	0.025254894	0.006538732	0.005067944	0.010864529	0.001707863	0	0	0	0	0
	2019	8	11	13	15	0.048323339	0.011049595	0.00415236	0.009956986	0.001580195	0	0	0	0	0
	2019	8	11	14	15	0.080575978	0.018512565	0.007326978	0.015672565	0.0026297	0	0	0	0	0
	2019	8	11	15	15	0.103599126	0.025643753	0.013728555	0.038778883	0.00753509	0	0	0	0	0
	2019	8	11	16	15	0.109338037	0.037612165	0.027035358	0.074893039	0.01442855	0	0	0	0	0
	2019	8	11	17	15	0.13580678	0.042220376	0.036958822	0.084758188	0.016882029	0	0	0	0	0
	2019	8	11	18	15	0.192870786	0.043825076	0.039780547	0.08529818	0.017461624	0	0	0	0	0
	2019	8	11	19	15	0.123704863	0.032061082	0.026472918	0.050679035	0.01286564	0	0	0	0	0
	2019	8	11	20	15	0.109287927	0.024666875	0.024183656	0.041715882	0.007801479	0	0	0	0	0
	2019	8	11	21	15	0.067873157	0.014974469	0.018241497	0.030471806	0.004943315	0	0	0	0	0
	2019	8	11	22	15	0.049877465	0.010813427	0.014284214	0.021614319	0.003642302	0	0	0	0	0
	2019	8	11	23	15	0.041824956	0.008625074	0.012019087	0.017123985	0.002988542	0	0	0	0	0
8/12/19	2019	8	12	0	15	0.036787283	0.006540064	0.008644901	0.012220377	0.002422719	2.915660621	0.756986944	0.746795429	1.419096932	0.301998563
	2019	8	12	1	15	0.033458466	0.005313391	0.006621163	0.010345641	0.002159242	0	0	0	0	0
	2019	8	12	2	15	0.031111394	0.004561942	0.005521147	0.007553851	0.002098924	0	0	0	0	0
	2019	8	12	3	15	0.029155076	0.00404886	0.004982021	0.006073283	0.002759994	0	0	0	0	0
	2019	8	12	4	15	0.02809441	0.003768572	0.004416534	0.005371931	0.003776734	0	0	0	0	0
	2019	8	12	5	15	0.029555493	0.00334348	0.004031085	0.005424982	0.004685244	0	0	0	0	0
	2019	8	12	6	15	0.028929863	0.003195164	0.003955289	0.01930834	0.005857105	0	0	0	0	0
	2019	8	12	7	15	0.037801058	0.004836873	0.005318641	0.019256025	0.00705765	0	0	0	0	0
	2019	8	12	8	15	0.111609925	0.016396366	0.013322591	0.021652465	0.00937216	0	0	0	0	0
	2019	8	12	9	15	0.198134671	0.032173866	0.032829262	0.030172855	0.012034754	0	0	0	0	0
	2019	8	12	10	15	0.258302813	0.054319014	0.051128598	0.066025435	0.018701031	0	0	0	0	0
	2019	8	12	11	15	0.323738365	0.082599262	0.075025533	0.134580799	0.028108967	0	0	0	0	0
	2019	8	12	12	15	0.295788303	0.081262541	0.075663463	0.152534012	0.028566019	0	0	0	0	0
	2019	8	12	13	15	0.26416855	0.076978188	0.068802803	0.146996	0.02651738	0	0	0	0	0
	2019	8	12	14	15	0.205010853	0.072700655	0.065566464	0.140378432	0.02599641	0	0	0	0	0
	2019	8	12	15	15	0.191148405	0.070163797	0.065986784	0.136619408	0.025236049	0	0	0	0	0
	2019	8	12	16	15	0.170080185	0.066898328	0.062428493	0.13097465	0.024457272	0	0	0	0	0
	2019	8	12	17	15	0.144341888	0.057770514	0.052377771	0.110953935	0.021996108	0	0	0	0	0
	2019	8	12	18	15	0.151381282	0.038297165	0.040484951	0.084936856	0.017880283	0	0	0	0	0
	2019	8	12	19	15	0.117145365	0.025029952	0.033863417	0.059762821	0.013530776	0	0	0	0	0
	2019	8	12	20	15	0.077181153	0.016758123	0.025003556	0.041243376	0.007454839	0	0	0	0	0
	2019	8	12	21	15	0.058654622	0.011970698	0.015658965	0.031038784	0.004441231	0	0	0	0	0
	2019	8	12	22	15	0.049366969	0.009623997	0.013017015	0.024387354	0.003718474	0	0	0	0	0
	2019	8	12	23	15	0.044714229	0.008436132	0.012144982	0.02128532	0.003169198	0	0	0	0	0
8/13/19	2019	8	13	0	15	0.042916511	0.007635551	0.012049589	0.019413272	0.003163094	2.926512509	0.828799985	0.875693592	1.65420473	0.327180581
	2019	8	13	1	15	0.041282173	0.006987359	0.012032989	0.018332134	0.003043473	0	0	0	0	0
	2019	8	13	2	15	0.042389237	0.006814729	0.013191762	0.018171316	0.003259413	0	0	0	0	0
	2019	8	13	3	15	0.042047013	0.006694745	0.013928673	0.017855682	0.003506989	0	0	0	0	0
	2019	8	13	4	15	0.041162646	0.006544383	0.01409065	0.017641322	0.00465053	0	0	0	0	0
	2019	8	13	5	15	0.047107888	0.00657589	0.014554481	0.017001486	0.005617487	0	0	0	0	0
	2019	8	13	6	15	0.043573913	0.007172837	0.016006972	0.029366944	0.006762524	0	0	0	0	0
	2019	8	13	7	15	0.108847224	0.019899491	0.032045319	0.035897872	0.010738109	0	0	0	0	0
	2019	8	13	8	15	0.221242636	0.039723456	0.047948485	0.071033579	0.016487208	0	0	0	0	0
	2019	8	13	9	15	0.271871815	0.060149179	0.061583435	0.112621954	0.021464337	0	0	0	0	0
	2019	8	13	10	15	0.291498276	0.072287599	0.069574596	0.125498619	0.02453462	0	0	0	0	0
	2019	8	13	11	15	0.302689379	0.077695225	0.072211548	0.143213681	0.026773026	0	0	0	0	0
	2019	8	13	12	15	0.285872927	0.078333834	0.072338453	0.144545647	0.026703047	0	0	0	0	0
	2019	8	13	13	15	0.240636032	0.076124091	0.067039093	0.140905483	0.025996404	0	0	0	0	0
	2019	8	13	14	15	0.181768338	0.070274271	0.063069233	0.135174485	0.025511633	0	0	0	0	0
	2019	8	13	15	15	0.163055064	0.065990177	0.061259128	0.128467937	0.025335643	0	0	0	0	0
	2019	8	13	16	15	0.139366859	0.0626419	0.058200621	0.12379601	0.02344607	0	0	0	0	0
	2019	8	13	17	15	0.119908405	0.052158349	0.04705869	0.102043426	0.021230062	0	0	0	0	0
	2019	8	13	18	15	0.094394063	0.035986569	0.040402144	0.084430644	0.017498642	0	0	0	0	0
	2019	8	13	19	15	0.068548478	0.024403526	0.030730435	0.060752836	0.013941005	0	0	0	0	0
	2019	8	13	20	15	0.044841682	0.015390051	0.020594303	0.035414225	0.006890969	0	0	0	0	0
	2019	8	13	21	15	0.035254391	0.011493789	0.013582619	0.029540477	0.004190784	0	0	0	0	0
	2019	8	13	22	15	0.029632254	0.00948597	0.011704033	0.023095819	0.00338513	0	0	0	0	0
	2019	8	13	23	15	0.026605305	0.008337014	0.010496341	0.01998988	0.003050382	0	0	0	0	0
8/14/19	2019	8	14	0	15	0.025550402	0.007463749	0.010220237	0.017835165	0.002866174	2.376894259	0.775442929	0.793178825	1.503438163	0.309433965
	2019	8	14	1	15	0.024406786	0.006883439	0.009651744	0.016278979	0.002727588	0	0	0	0	0
	2019	8	14	2	15	0.025716542	0.006366698	0.009509527	0.0156989	0.002588415	0	0	0	0	0
	2019	8	14	3	15	0.026092941	0.006106648	0.010213704	0.015205289	0.002627143	0	0	0	0	0
	2019	8	14	4	15	0.025592516	0.005938002	0.010521945	0.014398166	0.002794238	0	0	0	0	0
	2019	8	14	5	15	0.028207113	0.005766807	0.011144369	0.01326281	0.003461902	0	0	0	0	0
	2019	8	14	6	15	0.028954833	0.005557789	0.011677751	0.017035288	0.004696442	0	0	0	0	0
	2019	8	14	7	15	0.085752256	0.01699206	0.028573654	0.021966693	0.008625324	0	0	0	0	0
	2019	8	14	8	15	0.13647846	0.031145022	0.042835212	0.042716836	0.013209055	0	0	0	0	0
	2019	8	14	9	15	0.21298356	0.054632521	0.056016928	0.089893689	0.019436183	0	0	0	0	0
	2019	8	14	10	15	0.253712323	0.064745411	0.059519773	0.111322051	0.023225533	0	0	0	0	0
	2019	8	14	11	15	0.261474344	0.07450547	0.062261133	0.130013199	0.025834946	0	0	0	0	0
